ocr_id,gene,chrom,distance,abs_distance,correlation
ImmGenATAC1219.peak_1046,Prdm14,chr1,-799,799,-0.20254053349110684
ImmGenATAC1219.peak_1047,Prdm14,chr1,-529,529,-0.08541563872711862
ImmGenATAC1219.peak_1048,Prdm14,chr1,-88,88,0.06621327229175664
ImmGenATAC1219.peak_1049,Prdm14,chr1,763,763,-0.15830371052076125
ImmGenATAC1219.peak_1050,Prdm14,chr1,1106,1106,0.05074686511550511
ImmGenATAC1219.peak_1051,Prdm14,chr1,1362,1362,-0.05239419050669193
ImmGenATAC1219.peak_1052,Prdm14,chr1,7351,7351,0.3784987530241667
ImmGenATAC1219.peak_1053,Prdm14,chr1,8694,8694,-0.16180651754263767
ImmGenATAC1219.peak_1054,Prdm14,chr1,9010,9010,-0.6206677635081858
ImmGenATAC1219.peak_1055,Prdm14,chr1,11275,11275,0.40378226281875446
ImmGenATAC1219.peak_1056,Prdm14,chr1,15895,15895,0.5344567429893039
ImmGenATAC1219.peak_1057,Prdm14,chr1,17057,17057,0.7783112384389885
ImmGenATAC1219.peak_1058,Prdm14,chr1,18333,18333,0.5090247944086358
ImmGenATAC1219.peak_1059,Prdm14,chr1,20649,20649,0.17725519309168822
ImmGenATAC1219.peak_1060,Prdm14,chr1,24114,24114,0.0878020707089819
ImmGenATAC1219.peak_1061,Prdm14,chr1,25717,25717,-0.2246326347216662
ImmGenATAC1219.peak_1062,Prdm14,chr1,26175,26175,0.20563836081731568
ImmGenATAC1219.peak_1063,Prdm14,chr1,26587,26587,0.5692450044342987
ImmGenATAC1219.peak_1064,Prdm14,chr1,27501,27501,-0.2469055159174029
ImmGenATAC1219.peak_1065,Prdm14,chr1,27826,27826,-0.13708723893529537
ImmGenATAC1219.peak_1066,Prdm14,chr1,28340,28340,0.08547611474437826
ImmGenATAC1219.peak_1067,Prdm14,chr1,30869,30869,-0.20965933673774748
ImmGenATAC1219.peak_1068,Prdm14,chr1,31333,31333,0.2449669076199085
ImmGenATAC1219.peak_1069,Prdm14,chr1,34453,34453,-0.6158906416217739
ImmGenATAC1219.peak_1070,Prdm14,chr1,35392,35392,-0.34181591074452455
ImmGenATAC1219.peak_1071,Prdm14,chr1,37566,37566,0.11409487042268111
ImmGenATAC1219.peak_1072,Prdm14,chr1,44176,44176,0.21079153976336895
ImmGenATAC1219.peak_1073,Prdm14,chr1,44703,44703,-0.05046000071927239
ImmGenATAC1219.peak_1074,Prdm14,chr1,44954,44954,0.29724862494842724
ImmGenATAC1219.peak_1075,Prdm14,chr1,45650,45650,-0.31103106170774053
ImmGenATAC1219.peak_1076,Prdm14,chr1,46457,46457,0.36333690802200297
ImmGenATAC1219.peak_1077,Prdm14,chr1,47759,47759,0.1715271156282616
ImmGenATAC1219.peak_1078,Prdm14,chr1,49510,49510,0.34441913485400405
ImmGenATAC1219.peak_1079,Prdm14,chr1,51670,51670,0.2546176992274235
ImmGenATAC1219.peak_1080,Prdm14,chr1,57769,57769,0.0979888981235637
ImmGenATAC1219.peak_1081,Prdm14,chr1,61159,61159,-0.1699957666588034
ImmGenATAC1219.peak_1082,Prdm14,chr1,61494,61494,-0.016521475236652636
ImmGenATAC1219.peak_1083,Prdm14,chr1,62052,62052,0.10484794042768047
ImmGenATAC1219.peak_1084,Prdm14,chr1,64337,64337,-0.40277948990631446
ImmGenATAC1219.peak_1085,Prdm14,chr1,70289,70289,-0.298709206691012
ImmGenATAC1219.peak_1086,Prdm14,chr1,74640,74640,-0.3492515409609264
ImmGenATAC1219.peak_1087,Prdm14,chr1,75230,75230,0.19206061983982692
ImmGenATAC1219.peak_1088,Prdm14,chr1,76621,76621,-0.2878528772545035
ImmGenATAC1219.peak_1089,Prdm14,chr1,77566,77566,0.34162936404742134
ImmGenATAC1219.peak_1090,Prdm14,chr1,79352,79352,-0.2600169806181883
ImmGenATAC1219.peak_1091,Prdm14,chr1,79965,79965,0.2828161396868257
ImmGenATAC1219.peak_1092,Prdm14,chr1,80305,80305,-0.3411687389018468
ImmGenATAC1219.peak_1093,Prdm14,chr1,87476,87476,-0.10018904470795226
ImmGenATAC1219.peak_1094,Prdm14,chr1,87922,87922,-0.2496731047068876
ImmGenATAC1219.peak_1095,Prdm14,chr1,88447,88447,-0.04205429975442446
ImmGenATAC1219.peak_1096,Prdm14,chr1,88704,88704,-0.21893882322635982
ImmGenATAC1219.peak_1097,Prdm14,chr1,92471,92471,-0.15466181100685694
ImmGenATAC1219.peak_1098,Prdm14,chr1,92901,92901,0.34944342810867185
ImmGenATAC1219.peak_1099,Prdm14,chr1,95363,95363,-0.2403096383927695
ImmGenATAC1219.peak_1100,Prdm14,chr1,96309,96309,-0.22331231702697346
ImmGenATAC1219.peak_1101,Prdm14,chr1,98030,98030,0.062126010699724156
ImmGenATAC1219.peak_1102,Prdm14,chr1,98949,98949,-0.125058873096656
ImmGenATAC1219.peak_1103,Prdm14,chr1,99381,99381,-0.1642374684603808
ImmGenATAC1219.peak_1131,Ncoa2,chr1,-99608,99608,-0.0064191570581781
ImmGenATAC1219.peak_1132,Ncoa2,chr1,-97680,97680,-0.15286767945906607
ImmGenATAC1219.peak_1133,Ncoa2,chr1,-96094,96094,-0.5130547231384283
ImmGenATAC1219.peak_1134,Ncoa2,chr1,-93839,93839,0.28322283164735845
ImmGenATAC1219.peak_1135,Ncoa2,chr1,-92513,92513,-0.41130761830363066
ImmGenATAC1219.peak_1136,Ncoa2,chr1,-88948,88948,-0.7930803772267989
ImmGenATAC1219.peak_1137,Ncoa2,chr1,-86494,86494,-0.5507653307056333
ImmGenATAC1219.peak_1138,Ncoa2,chr1,-85983,85983,-0.6100414080926545
ImmGenATAC1219.peak_1139,Ncoa2,chr1,-85661,85661,-0.038428727063146755
ImmGenATAC1219.peak_1140,Ncoa2,chr1,-85112,85112,-0.4685969219892614
ImmGenATAC1219.peak_1141,Ncoa2,chr1,-84816,84816,-0.33552535668045597
ImmGenATAC1219.peak_1142,Ncoa2,chr1,-82290,82290,0.004275923217795412
ImmGenATAC1219.peak_1143,Ncoa2,chr1,-80454,80454,-0.5179410551179886
ImmGenATAC1219.peak_1144,Ncoa2,chr1,-79132,79132,-0.256039682178561
ImmGenATAC1219.peak_1145,Ncoa2,chr1,-78882,78882,-0.15999367211775406
ImmGenATAC1219.peak_1146,Ncoa2,chr1,-78367,78367,-0.580956597463191
ImmGenATAC1219.peak_1147,Ncoa2,chr1,-76715,76715,0.026391261870179802
ImmGenATAC1219.peak_1148,Ncoa2,chr1,-74363,74363,-0.24622210354239743
ImmGenATAC1219.peak_1149,Ncoa2,chr1,-72374,72374,-0.6443908555754133
ImmGenATAC1219.peak_1150,Ncoa2,chr1,-72101,72101,-0.23620403347326133
ImmGenATAC1219.peak_1151,Ncoa2,chr1,-71657,71657,0.48101873750652696
ImmGenATAC1219.peak_1152,Ncoa2,chr1,-70235,70235,0.8407916067685789
ImmGenATAC1219.peak_1153,Ncoa2,chr1,-66919,66919,-0.029547101110571395
ImmGenATAC1219.peak_1154,Ncoa2,chr1,-64902,64902,-0.2456297870539408
ImmGenATAC1219.peak_1155,Ncoa2,chr1,-63330,63330,-0.03253351635231701
ImmGenATAC1219.peak_1156,Ncoa2,chr1,-62399,62399,-0.03290619406623504
ImmGenATAC1219.peak_1157,Ncoa2,chr1,-62059,62059,-0.06385374684232115
ImmGenATAC1219.peak_1158,Ncoa2,chr1,-61362,61362,0.2870638717873343
ImmGenATAC1219.peak_1159,Ncoa2,chr1,-59876,59876,-0.19344156184451622
ImmGenATAC1219.peak_1160,Ncoa2,chr1,-59475,59475,-0.2568815440863561
ImmGenATAC1219.peak_1161,Ncoa2,chr1,-58968,58968,-0.18848770945659915
ImmGenATAC1219.peak_1162,Ncoa2,chr1,-57331,57331,-0.1325069792138211
ImmGenATAC1219.peak_1163,Ncoa2,chr1,-54243,54243,0.16514127340746787
ImmGenATAC1219.peak_1164,Ncoa2,chr1,-53642,53642,0.49674473339782493
ImmGenATAC1219.peak_1165,Ncoa2,chr1,-52438,52438,-0.03539616042286186
ImmGenATAC1219.peak_1166,Ncoa2,chr1,-51243,51243,0.13016273980095092
ImmGenATAC1219.peak_1167,Ncoa2,chr1,-49396,49396,-0.16805481206121772
ImmGenATAC1219.peak_1168,Ncoa2,chr1,-48861,48861,-0.03001868359834254
ImmGenATAC1219.peak_1169,Ncoa2,chr1,-46098,46098,0.7200361019800664
ImmGenATAC1219.peak_1170,Ncoa2,chr1,-45555,45555,0.022921463718261734
ImmGenATAC1219.peak_1171,Ncoa2,chr1,-45278,45278,0.24236619681730134
ImmGenATAC1219.peak_1172,Ncoa2,chr1,-44352,44352,0.2691638641922044
ImmGenATAC1219.peak_1173,Ncoa2,chr1,-42165,42165,0.51179791650658
ImmGenATAC1219.peak_1174,Ncoa2,chr1,-41322,41322,0.348902048074091
ImmGenATAC1219.peak_1175,Ncoa2,chr1,-38200,38200,0.21679882437334738
ImmGenATAC1219.peak_1176,Ncoa2,chr1,-37932,37932,0.20477736330402688
ImmGenATAC1219.peak_1177,Ncoa2,chr1,-37449,37449,-0.7549682695747068
ImmGenATAC1219.peak_1178,Ncoa2,chr1,-36513,36513,-0.24963537578558934
ImmGenATAC1219.peak_1179,Ncoa2,chr1,-32872,32872,0.18788782336097165
ImmGenATAC1219.peak_1180,Ncoa2,chr1,-31568,31568,0.38548299416836057
ImmGenATAC1219.peak_1181,Ncoa2,chr1,-31270,31270,0.41061864398068837
ImmGenATAC1219.peak_1182,Ncoa2,chr1,-30948,30948,0.20635404882726044
ImmGenATAC1219.peak_1183,Ncoa2,chr1,-30077,30077,0.4319208508786589
ImmGenATAC1219.peak_1184,Ncoa2,chr1,-27072,27072,-0.1299250155105593
ImmGenATAC1219.peak_1185,Ncoa2,chr1,-23743,23743,0.5962307771565412
ImmGenATAC1219.peak_1186,Ncoa2,chr1,-18234,18234,0.1874994075522262
ImmGenATAC1219.peak_1187,Ncoa2,chr1,-13797,13797,-0.37439727025096653
ImmGenATAC1219.peak_1188,Ncoa2,chr1,-13520,13520,0.07979663287116254
ImmGenATAC1219.peak_1189,Ncoa2,chr1,-13257,13257,0.2616334037743219
ImmGenATAC1219.peak_1190,Ncoa2,chr1,-13003,13003,-0.035208495176837676
ImmGenATAC1219.peak_1191,Ncoa2,chr1,-10377,10377,-0.02998587329660597
ImmGenATAC1219.peak_1192,Ncoa2,chr1,-10118,10118,0.4222099412550037
ImmGenATAC1219.peak_1193,Ncoa2,chr1,-9486,9486,0.7560603830507526
ImmGenATAC1219.peak_1194,Ncoa2,chr1,-7801,7801,-0.15540453499435994
ImmGenATAC1219.peak_1195,Ncoa2,chr1,-7528,7528,-0.21564825144879546
ImmGenATAC1219.peak_1196,Ncoa2,chr1,-7269,7269,0.26285786213671314
ImmGenATAC1219.peak_1197,Ncoa2,chr1,-6476,6476,-0.09608526049458284
ImmGenATAC1219.peak_1198,Ncoa2,chr1,-4736,4736,0.5589796829171574
ImmGenATAC1219.peak_1199,Ncoa2,chr1,-3541,3541,0.42151326966958813
ImmGenATAC1219.peak_1200,Ncoa2,chr1,-1837,1837,-0.3760596071426845
ImmGenATAC1219.peak_1201,Ncoa2,chr1,-1533,1533,-0.5101314461115619
ImmGenATAC1219.peak_1202,Ncoa2,chr1,-1217,1217,-0.5772773372884432
ImmGenATAC1219.peak_1203,Ncoa2,chr1,-967,967,-0.4424887638136856
ImmGenATAC1219.peak_1204,Ncoa2,chr1,-681,681,0.29708687184952953
ImmGenATAC1219.peak_1205,Ncoa2,chr1,201,201,0.305945538485122
ImmGenATAC1219.peak_1206,Ncoa2,chr1,455,455,0.6476033863225377
ImmGenATAC1219.peak_1207,Ncoa2,chr1,7187,7187,-0.3557086226993759
ImmGenATAC1219.peak_1208,Ncoa2,chr1,8221,8221,-0.2331380505323914
ImmGenATAC1219.peak_1209,Ncoa2,chr1,8608,8608,-0.5928354842376334
ImmGenATAC1219.peak_1210,Ncoa2,chr1,9015,9015,-0.017761753449789194
ImmGenATAC1219.peak_1211,Ncoa2,chr1,9596,9596,0.5645124117836231
ImmGenATAC1219.peak_1212,Ncoa2,chr1,9907,9907,0.50501629859079
ImmGenATAC1219.peak_1213,Ncoa2,chr1,10381,10381,-0.3244383958632531
ImmGenATAC1219.peak_1214,Ncoa2,chr1,11402,11402,0.3807409649692741
ImmGenATAC1219.peak_1215,Ncoa2,chr1,12094,12094,0.3877126747949064
ImmGenATAC1219.peak_1216,Ncoa2,chr1,14578,14578,0.5163267239637179
ImmGenATAC1219.peak_1217,Ncoa2,chr1,25900,25900,-0.285534132374184
ImmGenATAC1219.peak_1218,Ncoa2,chr1,31298,31298,0.13103975772590842
ImmGenATAC1219.peak_1219,Ncoa2,chr1,46629,46629,0.5024073402760177
ImmGenATAC1219.peak_1220,Ncoa2,chr1,50637,50637,0.25849498086856426
ImmGenATAC1219.peak_1221,Ncoa2,chr1,52222,52222,-0.4200576897708781
ImmGenATAC1219.peak_1222,Ncoa2,chr1,52502,52502,-0.5830152567577614
ImmGenATAC1219.peak_1223,Ncoa2,chr1,52953,52953,0.4765537604018025
ImmGenATAC1219.peak_1224,Ncoa2,chr1,57152,57152,0.48251600120377675
ImmGenATAC1219.peak_1225,Ncoa2,chr1,63821,63821,-0.1272867240541619
ImmGenATAC1219.peak_1226,Ncoa2,chr1,69242,69242,0.7514790398098112
ImmGenATAC1219.peak_1227,Ncoa2,chr1,80288,80288,0.4692018348432371
ImmGenATAC1219.peak_1228,Ncoa2,chr1,80701,80701,0.4376780635028053
ImmGenATAC1219.peak_1229,Ncoa2,chr1,83161,83161,0.21531672284154102
ImmGenATAC1219.peak_1230,Ncoa2,chr1,87665,87665,-0.049739930051335195
ImmGenATAC1219.peak_1231,Ncoa2,chr1,88694,88694,-0.23036974042468697
ImmGenATAC1219.peak_1232,Ncoa2,chr1,91162,91162,0.3480868847497414
ImmGenATAC1219.peak_1233,Tram1,chr1,-94956,94956,0.3992697435696609
ImmGenATAC1219.peak_1234,Tram1,chr1,-94690,94690,-0.34323235905597926
ImmGenATAC1219.peak_1235,Tram1,chr1,-93578,93578,-0.2755012525515901
ImmGenATAC1219.peak_1236,Tram1,chr1,-93323,93323,-0.3919873486823736
ImmGenATAC1219.peak_1237,Tram1,chr1,-91572,91572,-0.3617514700379162
ImmGenATAC1219.peak_1238,Tram1,chr1,-89905,89905,0.08375225630786669
ImmGenATAC1219.peak_1239,Tram1,chr1,-89265,89265,-0.005600345848223929
ImmGenATAC1219.peak_1240,Tram1,chr1,-87706,87706,-0.4769474310402204
ImmGenATAC1219.peak_1241,Tram1,chr1,-76158,76158,0.02193551282780031
ImmGenATAC1219.peak_1242,Tram1,chr1,-75908,75908,0.03860246250580328
ImmGenATAC1219.peak_1243,Tram1,chr1,-68800,68800,-0.0711126331906539
ImmGenATAC1219.peak_1244,Tram1,chr1,-68067,68067,0.6324264935537555
ImmGenATAC1219.peak_1245,Tram1,chr1,-58195,58195,0.7125339080495546
ImmGenATAC1219.peak_1246,Tram1,chr1,-49337,49337,-0.1920996857384093
ImmGenATAC1219.peak_1247,Tram1,chr1,-45982,45982,0.5887291611764008
ImmGenATAC1219.peak_1248,Tram1,chr1,-30648,30648,0.636305018523034
ImmGenATAC1219.peak_1249,Tram1,chr1,-30377,30377,0.5942865577596774
ImmGenATAC1219.peak_1250,Tram1,chr1,-30096,30096,0.561962286313309
ImmGenATAC1219.peak_1251,Tram1,chr1,-29818,29818,0.8738058077754085
ImmGenATAC1219.peak_1252,Tram1,chr1,-29418,29418,0.4453915741946717
ImmGenATAC1219.peak_1316,Gm5523,chr1,-15565,15565,-0.45820388422656
ImmGenATAC1219.peak_1317,Gm5523,chr1,-15083,15083,0.4889173156441524
ImmGenATAC1219.peak_1318,Gm5523,chr1,-14651,14651,0.49270476766440957
ImmGenATAC1219.peak_1319,Gm5523,chr1,-13325,13325,0.060038640408576247
ImmGenATAC1219.peak_1320,Gm5523,chr1,-9948,9948,0.20477340723427134
ImmGenATAC1219.peak_1321,Gm5523,chr1,-4109,4109,-0.330207346957187
ImmGenATAC1219.peak_1322,Gm5523,chr1,-3128,3128,0.738047616988917
ImmGenATAC1219.peak_1323,Gm5523,chr1,-2320,2320,0.09952239871614077
ImmGenATAC1219.peak_1324,Gm5523,chr1,244,244,-0.34747347929282624
ImmGenATAC1219.peak_1325,Gm5523,chr1,1986,1986,0.22930632193396705
ImmGenATAC1219.peak_1326,Gm5523,chr1,2443,2443,-0.33710305607697827
ImmGenATAC1219.peak_1327,Gm5523,chr1,2710,2710,-0.3107872257435308
ImmGenATAC1219.peak_1328,Gm5523,chr1,23118,23118,4.682267020736005e-05
ImmGenATAC1219.peak_1329,Gm5523,chr1,38103,38103,-0.350868043206516
ImmGenATAC1219.peak_1330,Gm5523,chr1,38800,38800,0.4098066134251867
ImmGenATAC1219.peak_1331,Gm5523,chr1,39192,39192,0.3299668163778799
ImmGenATAC1219.peak_1332,Gm5523,chr1,48106,48106,-0.3143850759706391
ImmGenATAC1219.peak_1333,Gm5523,chr1,53285,53285,-0.19381503698301888
ImmGenATAC1219.peak_1334,Gm5523,chr1,57030,57030,-0.6009465455839389
ImmGenATAC1219.peak_1335,Gm5523,chr1,61956,61956,-0.1403695521658461
ImmGenATAC1219.peak_1336,Gm5523,chr1,62367,62367,-0.6734698662545728
ImmGenATAC1219.peak_1337,Gm5523,chr1,64438,64438,-0.09370648363864137
ImmGenATAC1219.peak_1338,Gm5523,chr1,68566,68566,-0.49122172826666793
ImmGenATAC1219.peak_1339,Gm5523,chr1,70820,70820,-0.4444626108245116
ImmGenATAC1219.peak_1340,Gm5523,chr1,72975,72975,0.3073900271510097
ImmGenATAC1219.peak_1341,Gm5523,chr1,77031,77031,0.09536280405638305
ImmGenATAC1219.peak_1342,Gm5523,chr1,78933,78933,0.13501580314098088
ImmGenATAC1219.peak_1343,Gm5523,chr1,80733,80733,0.4410434770135935
ImmGenATAC1219.peak_1344,Gm5523,chr1,87205,87205,0.30726147781040447
ImmGenATAC1219.peak_1345,Gm5523,chr1,92389,92389,0.32227529423790124
ImmGenATAC1219.peak_1346,Gm5523,chr1,94361,94361,-0.00410272775022555
ImmGenATAC1219.peak_1347,Gm5523,chr1,96570,96570,0.7040938979613122
ImmGenATAC1219.peak_1431,Eya1,chr1,-99186,99186,-0.03624451077346184
ImmGenATAC1219.peak_1432,Eya1,chr1,-98415,98415,0.5845646006988969
ImmGenATAC1219.peak_1433,Eya1,chr1,-91404,91404,0.6702041460802168
ImmGenATAC1219.peak_1434,Eya1,chr1,-90058,90058,0.2903661303000924
ImmGenATAC1219.peak_1435,Eya1,chr1,-89103,89103,-0.3292027916544252
ImmGenATAC1219.peak_1436,Eya1,chr1,-87640,87640,0.5232002633691094
ImmGenATAC1219.peak_1437,Eya1,chr1,-85512,85512,-0.5546823602687682
ImmGenATAC1219.peak_1438,Eya1,chr1,-85132,85132,0.2624383161132986
ImmGenATAC1219.peak_1439,Eya1,chr1,-84643,84643,0.5856246484103779
ImmGenATAC1219.peak_1440,Eya1,chr1,-82435,82435,0.5425071431017005
ImmGenATAC1219.peak_1441,Eya1,chr1,-78233,78233,0.42968413161281893
ImmGenATAC1219.peak_1442,Eya1,chr1,-77767,77767,-0.016236160125603027
ImmGenATAC1219.peak_1443,Eya1,chr1,-77207,77207,0.6506505339694576
ImmGenATAC1219.peak_1444,Eya1,chr1,-76625,76625,0.6058391586772365
ImmGenATAC1219.peak_1445,Eya1,chr1,-75780,75780,0.6904156360400995
ImmGenATAC1219.peak_1446,Eya1,chr1,-74363,74363,0.5387402638925842
ImmGenATAC1219.peak_1447,Eya1,chr1,-70971,70971,-0.04487338647046223
ImmGenATAC1219.peak_1448,Eya1,chr1,-65148,65148,0.49365695091994327
ImmGenATAC1219.peak_1449,Eya1,chr1,-56208,56208,0.7582085707452619
ImmGenATAC1219.peak_1450,Eya1,chr1,-55920,55920,0.41514778830933674
ImmGenATAC1219.peak_1451,Eya1,chr1,-45722,45722,0.5549497167773857
ImmGenATAC1219.peak_1452,Eya1,chr1,-42437,42437,-0.38899581442260917
ImmGenATAC1219.peak_1453,Eya1,chr1,-41183,41183,0.1855737868347975
ImmGenATAC1219.peak_1454,Eya1,chr1,-37935,37935,0.36765903428347674
ImmGenATAC1219.peak_1455,Eya1,chr1,-31475,31475,0.9475535418219612
ImmGenATAC1219.peak_1456,Eya1,chr1,-30638,30638,0.6799176585644456
ImmGenATAC1219.peak_1457,Eya1,chr1,-25928,25928,0.7400851982784966
ImmGenATAC1219.peak_1458,Eya1,chr1,-23879,23879,-0.16921561174160116
ImmGenATAC1219.peak_1459,Eya1,chr1,-22087,22087,-0.15277291864902645
ImmGenATAC1219.peak_1460,Eya1,chr1,-21524,21524,-0.0568243752477874
ImmGenATAC1219.peak_1461,Eya1,chr1,-17429,17429,0.31715717292427476
ImmGenATAC1219.peak_1462,Eya1,chr1,-15665,15665,0.3769608257972487
ImmGenATAC1219.peak_1463,Eya1,chr1,-13026,13026,0.8696558405965088
ImmGenATAC1219.peak_1464,Eya1,chr1,-11012,11012,0.3737475504099767
ImmGenATAC1219.peak_1465,Eya1,chr1,-5499,5499,0.8104384899431185
ImmGenATAC1219.peak_1466,Eya1,chr1,-3510,3510,0.8347382978914217
ImmGenATAC1219.peak_1467,Eya1,chr1,-3065,3065,0.9834111435735122
ImmGenATAC1219.peak_1468,Eya1,chr1,-2591,2591,0.9439187274543811
ImmGenATAC1219.peak_1469,Eya1,chr1,-529,529,0.6968502003911692
ImmGenATAC1219.peak_1470,Eya1,chr1,-277,277,0.6892066665562109
ImmGenATAC1219.peak_1471,Eya1,chr1,92,92,0.8094403633074836
ImmGenATAC1219.peak_1472,Eya1,chr1,14386,14386,0.3425297814757618
ImmGenATAC1219.peak_1473,Eya1,chr1,15686,15686,-0.8228637707710592
ImmGenATAC1219.peak_1474,Eya1,chr1,21475,21475,-0.25183830059403195
ImmGenATAC1219.peak_1475,Eya1,chr1,22293,22293,-0.21885736538304335
ImmGenATAC1219.peak_1476,Eya1,chr1,34276,34276,0.15406274896717403
ImmGenATAC1219.peak_1477,Eya1,chr1,35214,35214,-0.7048584203349232
ImmGenATAC1219.peak_1478,Eya1,chr1,49731,49731,0.6979382977903723
ImmGenATAC1219.peak_1479,Eya1,chr1,52815,52815,0.47407140306375495
ImmGenATAC1219.peak_1480,Eya1,chr1,58265,58265,0.04247262870419606
ImmGenATAC1219.peak_1481,Eya1,chr1,78253,78253,0.07658902525840375
ImmGenATAC1219.peak_1482,Eya1,chr1,97458,97458,0.7461561437603056
ImmGenATAC1219.peak_1526,Msc,chr1,-99686,99686,-0.18640518761618083
ImmGenATAC1219.peak_1527,Msc,chr1,-97113,97113,0.12858819594287704
ImmGenATAC1219.peak_1528,Msc,chr1,-95731,95731,0.5088082656828176
ImmGenATAC1219.peak_1529,Msc,chr1,-94416,94416,-0.28803374964137735
ImmGenATAC1219.peak_1530,Msc,chr1,-93881,93881,-0.1838997993229909
ImmGenATAC1219.peak_1531,Msc,chr1,-88742,88742,-0.1782515126941793
ImmGenATAC1219.peak_1532,Msc,chr1,-88213,88213,-0.18613720061643813
ImmGenATAC1219.peak_1533,Msc,chr1,-87954,87954,0.15926398367022063
ImmGenATAC1219.peak_1534,Msc,chr1,-81972,81972,-0.06855548794702154
ImmGenATAC1219.peak_1535,Msc,chr1,-80568,80568,0.6175193224827733
ImmGenATAC1219.peak_1536,Msc,chr1,-75358,75358,0.05908678721925999
ImmGenATAC1219.peak_1537,Msc,chr1,-74266,74266,-0.2453789279893897
ImmGenATAC1219.peak_1538,Msc,chr1,-72867,72867,-0.010425548213483057
ImmGenATAC1219.peak_1539,Msc,chr1,-69571,69571,0.14881912240767947
ImmGenATAC1219.peak_1540,Msc,chr1,-69273,69273,-0.04805330715048817
ImmGenATAC1219.peak_1541,Msc,chr1,-64248,64248,0.2158374053726244
ImmGenATAC1219.peak_1542,Msc,chr1,-63949,63949,0.21147898077662508
ImmGenATAC1219.peak_1543,Msc,chr1,-45525,45525,0.15523914910064132
ImmGenATAC1219.peak_1544,Msc,chr1,-44020,44020,-0.4787723453752195
ImmGenATAC1219.peak_1545,Msc,chr1,-37751,37751,-0.4610935773549029
ImmGenATAC1219.peak_1546,Msc,chr1,-26734,26734,0.548248686524745
ImmGenATAC1219.peak_1547,Msc,chr1,-22561,22561,0.4556196826553013
ImmGenATAC1219.peak_1548,Msc,chr1,-21674,21674,0.047997311885425394
ImmGenATAC1219.peak_1549,Msc,chr1,-18679,18679,-0.22481990100680524
ImmGenATAC1219.peak_1550,Msc,chr1,-17496,17496,-0.4694199726584231
ImmGenATAC1219.peak_1551,Msc,chr1,-16027,16027,0.2944214519829381
ImmGenATAC1219.peak_1552,Msc,chr1,-15761,15761,0.6428620230462475
ImmGenATAC1219.peak_1553,Msc,chr1,-13118,13118,-0.5197518313161588
ImmGenATAC1219.peak_1554,Msc,chr1,-11299,11299,0.35603739324503025
ImmGenATAC1219.peak_1555,Msc,chr1,-9037,9037,0.14970734442918165
ImmGenATAC1219.peak_1556,Msc,chr1,-8456,8456,-0.6335336070206637
ImmGenATAC1219.peak_1557,Msc,chr1,-5779,5779,-0.2532943593502079
ImmGenATAC1219.peak_1558,Msc,chr1,-1267,1267,0.5218768740706425
ImmGenATAC1219.peak_1559,Msc,chr1,-694,694,0.30306854763206525
ImmGenATAC1219.peak_1560,Msc,chr1,-377,377,-0.19982909637047364
ImmGenATAC1219.peak_1561,Msc,chr1,-20,20,0.09116841839627796
ImmGenATAC1219.peak_1562,Msc,chr1,1116,1116,0.6215831545654694
ImmGenATAC1219.peak_1563,Msc,chr1,1891,1891,0.7858154227900083
ImmGenATAC1219.peak_1564,Msc,chr1,6046,6046,0.3098672217115176
ImmGenATAC1219.peak_1565,Msc,chr1,6821,6821,-0.13464360564433875
ImmGenATAC1219.peak_1566,Msc,chr1,17082,17082,-0.11465530145925897
ImmGenATAC1219.peak_1567,Msc,chr1,17524,17524,-0.271366009746705
ImmGenATAC1219.peak_1568,Msc,chr1,18811,18811,-0.38190400940042113
ImmGenATAC1219.peak_1569,Msc,chr1,19511,19511,-0.17050298911107417
ImmGenATAC1219.peak_1570,Msc,chr1,25355,25355,0.18053325989383057
ImmGenATAC1219.peak_1571,Msc,chr1,39330,39330,-0.038800213863624526
ImmGenATAC1219.peak_1572,Msc,chr1,39611,39611,-0.08451997612876562
ImmGenATAC1219.peak_1573,Msc,chr1,40683,40683,-0.23304849268831976
ImmGenATAC1219.peak_1574,Msc,chr1,44495,44495,0.3975391471416031
ImmGenATAC1219.peak_1575,Msc,chr1,45106,45106,-0.12466102369489403
ImmGenATAC1219.peak_1578,Trpa1,chr1,-60274,60274,0.19685938305441597
ImmGenATAC1219.peak_1579,Trpa1,chr1,-59801,59801,0.8425630139731988
ImmGenATAC1219.peak_1580,Trpa1,chr1,-58047,58047,-0.202884852864023
ImmGenATAC1219.peak_1581,Trpa1,chr1,-56344,56344,-0.4635452646563304
ImmGenATAC1219.peak_1582,Trpa1,chr1,-54994,54994,0.39640364663327654
ImmGenATAC1219.peak_1583,Trpa1,chr1,-52534,52534,-0.2605893532718535
ImmGenATAC1219.peak_1584,Trpa1,chr1,-43775,43775,0.667485568791401
ImmGenATAC1219.peak_1585,Trpa1,chr1,-42102,42102,0.3071334719694476
ImmGenATAC1219.peak_1586,Trpa1,chr1,-5539,5539,0.634145807053221
ImmGenATAC1219.peak_1587,Trpa1,chr1,-3535,3535,-0.5816826166120643
ImmGenATAC1219.peak_1588,Trpa1,chr1,-237,237,0.8414376253647734
ImmGenATAC1219.peak_1589,Trpa1,chr1,126,126,0.02954851365915773
ImmGenATAC1219.peak_1590,Trpa1,chr1,454,454,0.48305347286741135
